2024-05-07 09:05:04,273 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-05-07 09:05:04,273 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [81])
2024-05-07 09:05:04,273 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.apache.commons.lang3_3.14.0.jar
2024-05-07 09:05:04,273 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [29])
2024-05-07 09:05:04,273 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-05-07 09:05:04,275 [Worker-19: Launching WeatherAPIProject] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "D:\Documents\Java\APIWeather\WeatherAPIProject":
2024-05-07 09:05:04,279 [Worker-19: Launching WeatherAPIProject] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always compile
2024-05-07 09:05:04,886 [Worker-19: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.skyapi:WeatherAPIProject:1.0.0 @ D:\Documents\Java\APIWeather\WeatherAPIProject\pom.xml.
2024-05-07 09:06:59,607 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-05-07 09:08:53,610 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.skyapi:WeatherAPICommon:1.0.0 @ D:\Documents\Java\APIWeather\WeatherAPIProject\WeatherAPICommon\pom.xml.
2024-05-07 09:08:55,627 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/3.2.5/spring-boot-starter-data-jpa-3.2.5.pom
2024-05-07 09:08:55,652 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-data-jpa/3.2.5/spring-boot-starter-data-jpa-3.2.5.pom
2024-05-07 09:08:55,955 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-aop/3.2.5/spring-boot-starter-aop-3.2.5.pom
2024-05-07 09:08:56,016 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-aop/3.2.5/spring-boot-starter-aop-3.2.5.pom
2024-05-07 09:08:56,774 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/aspectj/aspectjweaver/1.9.22/aspectjweaver-1.9.22.pom
2024-05-07 09:08:56,791 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/aspectj/aspectjweaver/1.9.22/aspectjweaver-1.9.22.pom
2024-05-07 09:08:57,131 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/3.2.5/spring-boot-starter-jdbc-3.2.5.pom
2024-05-07 09:08:57,181 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-starter-jdbc/3.2.5/spring-boot-starter-jdbc-3.2.5.pom
2024-05-07 09:08:57,524 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1.pom
2024-05-07 09:08:57,784 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/zaxxer/HikariCP/5.0.1/HikariCP-5.0.1.pom
2024-05-07 09:08:58,146 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/6.1.6/spring-jdbc-6.1.6.pom
2024-05-07 09:08:58,200 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-jdbc/6.1.6/spring-jdbc-6.1.6.pom
2024-05-07 09:08:58,580 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-tx/6.1.6/spring-tx-6.1.6.pom
2024-05-07 09:08:58,596 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-tx/6.1.6/spring-tx-6.1.6.pom
2024-05-07 09:08:58,930 [Worker-5: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/hibernate/orm/hibernate-core/6.4.4.Final/hibernate-core-6.4.4.Final.pom
